#time X Y Z
2032-01-11_18:54:13 2.6075633360930414E9 1.1385178301495638E9 2.4110958403467074E8
2032-02-11_14:04:46 2.608069527145101E9 1.1390056934901793E9 2.2287175843709826E8
2032-03-13_09:15:20 2.608428524071528E9 1.1394139332498727E9 2.046435702905698E8
2032-04-13_05:25:53 2.60872332465193E9 1.1398093689084163E9 1.8641430653319183E8
2032-05-14_00:36:27 2.6088739081026993E9 1.1401265465485306E9 1.6812496847894183E8
2032-06-13_19:47:01 2.6089574566250052E9 1.1404297420674922E9 1.4988113594068402E8
2032-07-14_14:57:34 2.608896295078207E9 1.140654070506057E9 1.3161051300727133E8
2032-08-14_10:08:08 2.608774959861933E9 1.14085247391488E9 1.1334493337028313E8
2032-09-14_05:18:41 2.6085426415729833E9 1.1410174292046983E9 9.506474437818477E7
2032-10-15_00:29:15 2.608163529962772E9 1.1411031539379265E9 7.679703405272953E7
2032-11-14_18:39:49 2.607719699887801E9 1.141175623599276E9 5.849188896903941E7
2032-12-15_13:50:22 2.607128795003963E9 1.1411687532973197E9 4.024183474224763E7
2033-01-15_09:00:56 2.6064722102374334E9 1.1411480480014799E9 2.1966142214211266E7
2033-02-15_04:11:29 2.605669611935721E9 1.1410485406563475E9 3657935.817677743
2033-03-17_23:22:03 2.604805689511489E9 1.1409218505533185E9 -1.4620670240335686E7
2033-04-17_19:32:37 2.6037842322978015E9 1.1407414149098358E9 -3.292189143175789E7
2033-05-18_14:43:10 2.602706869708289E9 1.1405216759285986E9 -5.123363390562536E7
2033-06-18_09:53:44 2.6015174396892715E9 1.1402675622824597E9 -6.953489359077327E7
2033-07-19_05:04:17 2.600182209359731E9 1.139934903431179E9 -8.780831308628047E7
2033-08-19_00:14:51 2.5987787643096294E9 1.1395870609237356E9 -1.0612140558701383E8
2033-09-18_19:25:25 2.597230538685863E9 1.1391611317609973E9 -1.243898243888385E8
2033-10-19_14:35:58 2.5956146781292615E9 1.1387200632333276E9 -1.426554211766831E8
