#time X Y Z
2016-02-13_03:43:36 -5.154055659634144E7 -1.7185835158590935E7 -2.3820741334818035E8
2016-02-14_23:30:50 -5.4608761440565296E7 -1.861912137565448E7 -2.3719187914476496E8
2016-02-16_19:18:04 -5.767591140924753E7 -2.0055841354958616E7 -2.3612521749902835E8
2016-02-18_15:05:18 -6.071871668014805E7 -2.1480362822598685E7 -2.3500227734335193E8
2016-02-20_10:52:33 -6.3758740786183715E7 -2.2907571891601387E7 -2.3382832625761655E8
2016-02-22_06:39:47 -6.677222880016911E7 -2.4324480600186177E7 -2.3259844153600323E8
2016-02-24_02:27:01 -6.978326389757957E7 -2.5738349488461323E7 -2.3131762006438187E8
2016-02-25_22:14:15 -7.276550289605221E7 -2.7143834843328718E7 -2.2998127384534928E8
2016-02-27_18:01:29 -7.574363290027374E7 -2.8545462360953655E7 -2.2859419100576085E8
2016-02-29_13:48:43 -7.869162951571177E7 -2.9938123877423745E7 -2.271519957605285E8
2016-03-02_09:35:57 -8.16338345614576E7 -3.132612114791037E7 -2.256593194124338E8
2016-03-04_05:23:11 -8.454483181453373E7 -3.2704663326200854E7 -2.2411227254139948E8
2016-03-06_01:10:25 -8.744574126612845E7 -3.407671682831663E7 -2.225086288737746E8
2016-03-07_20:57:39 -9.031894536422741E7 -3.5440603850105636E7 -2.2086295639965242E8
2016-03-09_16:44:53 -9.317776719932772E7 -3.679616566490926E7 -2.1915525466822767E8
2016-03-11_12:32:07 -9.60081369752955E7 -3.814321517497948E7 -2.1740609874986368E8
2016-03-13_08:19:21 -9.882198375274593E7 -3.948072245873087E7 -2.1559528254293516E8
2016-03-15_04:06:35 -1.0160652619827375E8 -4.080954170109554E7 -2.1374360425449252E8
2016-03-16_23:53:49 -1.0437230097339043E8 -4.212798597210216E7 -2.1183070010833767E8
2016-03-18_19:41:03 -1.0710809304566818E8 -4.343719629525952E7 -2.0987750146666864E8
2016-03-20_15:28:17 -1.0982283424791168E8 -4.4734957346772164E7 -2.0786368686992982E8
2016-03-22_11:15:31 -1.1250694084523384E8 -4.6023191472966425E7 -2.0581008686455166E8
2016-03-24_07:02:45 -1.151676170929064E8 -4.7298858944303006E7 -2.0369664180518645E8
2016-03-26_02:49:59 -1.177970085406643E8 -4.856468271805352E7 -2.0154391363921678E8
2016-03-27_23:37:13 -1.204007293154831E8 -4.981689526955979E7 -1.9933210901316315E8
2016-03-29_19:24:27 -1.2303075734226617E8 -5.108708535986759E7 -1.9702954017996472E8
2016-03-31_15:11:41 -1.2557384918452911E8 -5.2314151076671995E7 -1.9471973382046598E8
2016-04-02_10:58:55 -1.2808415566400236E8 -5.3530638555440076E7 -1.9237183069047084E8
2016-04-04_06:46:10 -1.3056432246823762E8 -5.47314352570975E7 -1.8996670231052518E8
2016-04-06_02:33:24 -1.3301097346481963E8 -5.592128771799881E7 -1.8752402751406744E8
2016-04-07_22:20:38 -1.35425272524823E8 -5.7094422988152735E7 -1.8502523622654197E8
2016-04-09_18:07:52 -1.3780528345446312E8 -5.825622472709984E7 -1.8248949632641965E8
2016-04-11_13:55:06 -1.401507736069217E8 -5.9400304215981476E7 -1.7989882130714434E8
2016-04-13_09:42:20 -1.4246122484195712E8 -6.0532665588883415E7 -1.7727176744506207E8
2016-04-15_05:29:34 -1.4473499629525802E8 -6.164630617119427E7 -1.7459107782895198E8
2016-04-17_01:16:48 -1.4697295943111435E8 -6.2747802616185725E7 -1.7187462981383136E8
2016-04-18_21:04:02 -1.4917214516731814E8 -6.382966663880654E7 -1.6910589854820982E8
2016-04-20_16:51:16 -1.5133465858608997E8 -6.489891171553143E7 -1.6630210500965485E8
2016-04-22_12:38:30 -1.534563527423959E8 -6.594758085205181E7 -1.634474863748633E8
2016-04-24_08:25:44 -1.5554058406445372E8 -6.6983214955617175E7 -1.6055842316475695E8
2016-04-26_04:12:58 -1.5758195910094848E8 -6.7997335822319E7 -1.576201698597532E8
2016-04-28_00:00:12 -1.5958502268478626E8 -6.899797242835201E7 -1.5464809851787257E8
2016-04-29_19:47:26 -1.6154151712379974E8 -6.997543572531849E7 -1.516307391862859E8
2016-05-01_15:34:40 -1.63461765075926E8 -7.094022452402127E7 -1.4857659934218347E8
2016-05-03_11:21:54 -1.653332769756729E8 -7.188085038989565E7 -1.454793141331986E8
2016-05-05_07:09:08 -1.6716639381753227E8 -7.280778106900832E7 -1.423474543897123E8
2016-05-07_02:56:22 -1.6894847627625978E8 -7.371250136500849E7 -1.391735412503355E8
2016-05-08_22:43:36 -1.706928208788862E8 -7.459772267462148E7 -1.359666076412429E8
2016-05-10_18:30:50 -1.7238388084926704E8 -7.54626449869949E7 -1.3271877089798939E8
2016-05-12_14:18:04 -1.7403565679553097E8 -7.63074296570423E7 -1.2943955407632133E8
2016-05-14_10:05:18 -1.756330006755065E8 -7.713127052065748E7 -1.2612064066854605E8
2016-05-16_05:52:33 -1.771895857854974E8 -7.793430873505291E7 -1.2277204507706848E8
2016-05-18_01:39:47 -1.7869057474473837E8 -7.871577636895391E7 -1.1938497028305338E8
2016-05-19_21:27:01 -1.801430019098561E8 -7.94729860210912E7 -1.1596593090315683E8
2016-05-21_17:14:15 -1.815514847049723E8 -8.021364892469348E7 -1.1251797384418076E8
2016-05-23_13:01:29 -1.829035263659772E8 -8.092655755274546E7 -1.090360200894225E8
2016-05-25_08:48:43 -1.8421070878371668E8 -8.16224124989299E7 -1.0552603730684663E8
2016-05-27_04:35:57 -1.8545987797291225E8 -8.228993953235187E7 -1.019844597332506E8
2016-05-29_00:23:11 -1.8666331886389992E8 -8.29397828655673E7 -9.841581587027776E7
2016-05-30_20:10:25 -1.8780735941243464E8 -8.356051200134668E7 -9.481808099121846E7
2016-06-01_15:57:39 -1.8890468652832663E8 -8.416315246965884E7 -9.119424992314905E7
2016-06-03_11:44:53 -1.8994128206381825E8 -8.473604778297134E7 -8.754390412821615E7
2016-06-05_07:32:07 -1.9093020987342513E8 -8.529035671211539E7 -8.386852035907528E7
2016-06-07_03:19:21 -1.9185714910247567E8 -8.58143264343138E7 -8.016928553219455E7
2016-06-07_03:19:22 -1.9593244947745803E8 -8.82480839094386E7 -5.9376561871370934E7
